file,subject,exercise,set_id,num_reps,set_length_samples,true_period_samples,signal,method,estimated_period_samples,signed_error_samples,abs_error_samples,relative_abs_error,within_10_percent,within_20_percent
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_shoulder_press,0,12,4950,417.0,acc_magnitude,fft,412.5,-4.5,4.5,0.0108,True,True
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_shoulder_press,0,12,4950,417.0,gyro_magnitude,autocorr,806.0,389.0,389.0,0.9329,False,False
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_shoulder_press,0,12,4950,417.0,gyro_magnitude,fft,198.0,-219.0,219.0,0.5252,False,False
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_shoulder_press,0,12,4950,417.0,pca_velocity,autocorr,793.0,376.0,376.0,0.9017,False,False
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_shoulder_press,0,12,4950,417.0,pca_velocity,fft,412.5,-4.5,4.5,0.0108,True,True
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_shoulder_press,0,12,4950,417.0,motion_energy,autocorr,803.0,386.0,386.0,0.9257,False,False
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_shoulder_press,0,12,4950,417.0,motion_energy,fft,412.5,-4.5,4.5,0.0108,True,True
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_shoulder_press,0,12,4950,417.0,transition_energy,autocorr,797.0,380.0,380.0,0.9113,False,False
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_shoulder_press,0,12,4950,417.0,transition_energy,fft,412.5,-4.5,4.5,0.0108,True,True
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_shoulder_press,1,12,4372,373.0,pca_motion,autocorr,387.0,14.0,14.0,0.0375,True,True
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_shoulder_press,1,12,4372,373.0,pca_motion,fft,397.4545,24.4545,24.4545,0.0656,True,True
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_shoulder_press,1,12,4372,373.0,abs_pca_motion,autocorr,1545.0,1172.0,1172.0,3.1421,False,False
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_shoulder_press,1,12,4372,373.0,abs_pca_motion,fft,364.3333,-8.6667,8.6667,0.0232,True,True
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_shoulder_press,1,12,4372,373.0,acc_magnitude,autocorr,367.0,-6.0,6.0,0.0161,True,True
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_shoulder_press,1,12,4372,373.0,acc_magnitude,fft,112.1026,-260.8974,260.8974,0.6995,False,False
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_shoulder_press,1,12,4372,373.0,gyro_magnitude,autocorr,195.0,-178.0,178.0,0.4772,False,False
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_shoulder_press,1,12,4372,373.0,gyro_magnitude,fft,198.7273,-174.2727,174.2727,0.4672,False,False
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_shoulder_press,1,12,4372,373.0,pca_velocity,autocorr,380.0,7.0,7.0,0.0188,True,True
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_shoulder_press,1,12,4372,373.0,pca_velocity,fft,397.4545,24.4545,24.4545,0.0656,True,True
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_shoulder_press,1,12,4372,373.0,motion_energy,autocorr,772.0,399.0,399.0,1.0697,False,False
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_shoulder_press,1,12,4372,373.0,motion_energy,fft,397.4545,24.4545,24.4545,0.0656,True,True
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_shoulder_press,1,12,4372,373.0,transition_energy,autocorr,766.0,393.0,393.0,1.0536,False,False
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_shoulder_press,1,12,4372,373.0,transition_energy,fft,397.4545,24.4545,24.4545,0.0656,True,True
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_shoulder_press,2,12,5182,434.0,pca_motion,autocorr,422.0,-12.0,12.0,0.0276,True,True
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_shoulder_press,2,12,5182,434.0,pca_motion,fft,431.8333,-2.1667,2.1667,0.005,True,True
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_shoulder_press,2,12,5182,434.0,abs_pca_motion,autocorr,425.0,-9.0,9.0,0.0207,True,True
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_shoulder_press,2,12,5182,434.0,abs_pca_motion,fft,207.28,-226.72,226.72,0.5224,False,False
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_shoulder_press,2,12,5182,434.0,acc_magnitude,autocorr,436.0,2.0,2.0,0.0046,True,True
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_shoulder_press,2,12,5182,434.0,acc_magnitude,fft,471.0909,37.0909,37.0909,0.0855,True,True
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_shoulder_press,2,12,5182,434.0,gyro_magnitude,autocorr,829.0,395.0,395.0,0.9101,False,False
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_shoulder_press,2,12,5182,434.0,gyro_magnitude,fft,207.28,-226.72,226.72,0.5224,False,False
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_shoulder_press,2,12,5182,434.0,pca_velocity,autocorr,825.0,391.0,391.0,0.9009,False,False
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_shoulder_press,2,12,5182,434.0,pca_velocity,fft,431.8333,-2.1667,2.1667,0.005,True,True
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_shoulder_press,2,12,5182,434.0,motion_energy,autocorr,434.0,0.0,0.0,0.0,True,True
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_shoulder_press,2,12,5182,434.0,motion_energy,fft,431.8333,-2.1667,2.1667,0.005,True,True
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_shoulder_press,2,12,5182,434.0,transition_energy,autocorr,1267.0,833.0,833.0,1.9194,False,False
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_shoulder_press,2,12,5182,434.0,transition_energy,fft,647.75,213.75,213.75,0.4925,False,False
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_squat,0,12,4443,390.0,pca_motion,autocorr,364.0,-26.0,26.0,0.0667,True,True
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_squat,0,12,4443,390.0,pca_motion,fft,370.25,-19.75,19.75,0.0506,True,True
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_squat,0,12,4443,390.0,abs_pca_motion,autocorr,360.0,-30.0,30.0,0.0769,True,True
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_squat,0,12,4443,390.0,abs_pca_motion,fft,370.25,-19.75,19.75,0.0506,True,True
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_squat,0,12,4443,390.0,acc_magnitude,autocorr,355.0,-35.0,35.0,0.0897,True,True
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_squat,0,12,4443,390.0,acc_magnitude,fft,370.25,-19.75,19.75,0.0506,True,True
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_squat,0,12,4443,390.0,gyro_magnitude,autocorr,760.0,370.0,370.0,0.9487,False,False
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_squat,0,12,4443,390.0,gyro_magnitude,fft,193.1739,-196.8261,196.8261,0.5047,False,False
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_squat,0,12,4443,390.0,pca_velocity,autocorr,371.0,-19.0,19.0,0.0487,True,True
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_squat,0,12,4443,390.0,pca_velocity,fft,370.25,-19.75,19.75,0.0506,True,True
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_squat,0,12,4443,390.0,motion_energy,autocorr,362.0,-28.0,28.0,0.0718,True,True
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_squat,0,12,4443,390.0,motion_energy,fft,370.25,-19.75,19.75,0.0506,True,True
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_squat,0,12,4443,390.0,transition_energy,autocorr,367.0,-23.0,23.0,0.059,True,True
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_squat,0,12,4443,390.0,transition_energy,fft,370.25,-19.75,19.75,0.0506,True,True
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_squat,1,12,3807,323.0,pca_motion,autocorr,316.0,-7.0,7.0,0.0217,True,True
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_squat,1,12,3807,323.0,pca_motion,fft,317.25,-5.75,5.75,0.0178,True,True
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_squat,1,12,3807,323.0,abs_pca_motion,autocorr,316.0,-7.0,7.0,0.0217,True,True
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_squat,1,12,3807,323.0,abs_pca_motion,fft,317.25,-5.75,5.75,0.0178,True,True
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_squat,1,12,3807,323.0,acc_magnitude,autocorr,315.0,-8.0,8.0,0.0248,True,True
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_squat,1,12,3807,323.0,acc_magnitude,fft,317.25,-5.75,5.75,0.0178,True,True
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_squat,1,12,3807,323.0,gyro_magnitude,autocorr,320.0,-3.0,3.0,0.0093,True,True
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_squat,1,12,3807,323.0,gyro_magnitude,fft,165.5217,-157.4783,157.4783,0.4875,False,False
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_squat,1,12,3807,323.0,pca_velocity,autocorr,317.0,-6.0,6.0,0.0186,True,True
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_squat,1,12,3807,323.0,pca_velocity,fft,317.25,-5.75,5.75,0.0178,True,True
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_squat,1,12,3807,323.0,motion_energy,autocorr,316.0,-7.0,7.0,0.0217,True,True
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_squat,1,12,3807,323.0,motion_energy,fft,317.25,-5.75,5.75,0.0178,True,True
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_squat,1,12,3807,323.0,transition_energy,autocorr,316.0,-7.0,7.0,0.0217,True,True
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_squat,1,12,3807,323.0,transition_energy,fft,317.25,-5.75,5.75,0.0178,True,True
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_squat,2,12,3383,285.0,pca_motion,autocorr,283.0,-2.0,2.0,0.007,True,True
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_squat,2,12,3383,285.0,pca_motion,fft,281.9167,-3.0833,3.0833,0.0108,True,True
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_squat,2,12,3383,285.0,abs_pca_motion,autocorr,282.0,-3.0,3.0,0.0105,True,True
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_squat,2,12,3383,285.0,abs_pca_motion,fft,281.9167,-3.0833,3.0833,0.0108,True,True
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_squat,2,12,3383,285.0,acc_magnitude,autocorr,284.0,-1.0,1.0,0.0035,True,True
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_squat,2,12,3383,285.0,acc_magnitude,fft,281.9167,-3.0833,3.0833,0.0108,True,True
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_squat,2,12,3383,285.0,gyro_magnitude,autocorr,283.0,-2.0,2.0,0.007,True,True
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_squat,2,12,3383,285.0,gyro_magnitude,fft,140.9583,-144.0417,144.0417,0.5054,False,False
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_squat,2,12,3383,285.0,pca_velocity,autocorr,279.0,-6.0,6.0,0.0211,True,True
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_squat,2,12,3383,285.0,pca_velocity,fft,281.9167,-3.0833,3.0833,0.0108,True,True
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_squat,2,12,3383,285.0,motion_energy,autocorr,282.0,-3.0,3.0,0.0105,True,True
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_squat,2,12,3383,285.0,motion_energy,fft,281.9167,-3.0833,3.0833,0.0108,True,True
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_squat,2,12,3383,285.0,transition_energy,autocorr,279.0,-6.0,6.0,0.0211,True,True
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_squat,2,12,3383,285.0,transition_energy,fft,281.9167,-3.0833,3.0833,0.0108,True,True
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_triceps_curl,0,12,4851,427.0,pca_motion,autocorr,415.0,-12.0,12.0,0.0281,True,True
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_triceps_curl,0,12,4851,427.0,pca_motion,fft,441.0,14.0,14.0,0.0328,True,True
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_triceps_curl,0,12,4851,427.0,abs_pca_motion,autocorr,418.0,-9.0,9.0,0.0211,True,True
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_triceps_curl,0,12,4851,427.0,abs_pca_motion,fft,210.913,-216.087,216.087,0.5061,False,False
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_triceps_curl,0,12,4851,427.0,acc_magnitude,autocorr,417.0,-10.0,10.0,0.0234,True,True
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_triceps_curl,0,12,4851,427.0,acc_magnitude,fft,210.913,-216.087,216.087,0.5061,False,False
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_triceps_curl,0,12,4851,427.0,gyro_magnitude,autocorr,417.0,-10.0,10.0,0.0234,True,True
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_triceps_curl,0,12,4851,427.0,gyro_magnitude,fft,441.0,14.0,14.0,0.0328,True,True
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_triceps_curl,0,12,4851,427.0,pca_velocity,autocorr,426.0,-1.0,1.0,0.0023,True,True
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_triceps_curl,0,12,4851,427.0,pca_velocity,fft,404.25,-22.75,22.75,0.0533,True,True
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_triceps_curl,0,12,4851,427.0,motion_energy,autocorr,426.0,-1.0,1.0,0.0023,True,True
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_triceps_curl,0,12,4851,427.0,motion_energy,fft,404.25,-22.75,22.75,0.0533,True,True
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_triceps_curl,0,12,4851,427.0,transition_energy,autocorr,425.0,-2.0,2.0,0.0047,True,True
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_triceps_curl,0,12,4851,427.0,transition_energy,fft,404.25,-22.75,22.75,0.0533,True,True
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_triceps_curl,1,12,4688,394.0,pca_motion,autocorr,397.0,3.0,3.0,0.0076,True,True
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_triceps_curl,1,12,4688,394.0,pca_motion,fft,390.6667,-3.3333,3.3333,0.0085,True,True
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_triceps_curl,1,12,4688,394.0,abs_pca_motion,autocorr,397.0,3.0,3.0,0.0076,True,True
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_triceps_curl,1,12,4688,394.0,abs_pca_motion,fft,203.8261,-190.1739,190.1739,0.4827,False,False
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_triceps_curl,1,12,4688,394.0,acc_magnitude,autocorr,402.0,8.0,8.0,0.0203,True,True
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_triceps_curl,1,12,4688,394.0,acc_magnitude,fft,390.6667,-3.3333,3.3333,0.0085,True,True
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_triceps_curl,1,12,4688,394.0,gyro_magnitude,autocorr,397.0,3.0,3.0,0.0076,True,True
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_triceps_curl,1,12,4688,394.0,gyro_magnitude,fft,203.8261,-190.1739,190.1739,0.4827,False,False
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_triceps_curl,1,12,4688,394.0,pca_velocity,autocorr,392.0,-2.0,2.0,0.0051,True,True
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_triceps_curl,1,12,4688,394.0,pca_velocity,fft,390.6667,-3.3333,3.3333,0.0085,True,True
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_triceps_curl,1,12,4688,394.0,motion_energy,autocorr,394.0,0.0,0.0,0.0,True,True
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_triceps_curl,1,12,4688,394.0,motion_energy,fft,390.6667,-3.3333,3.3333,0.0085,True,True
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_triceps_curl,1,12,4688,394.0,transition_energy,autocorr,392.0,-2.0,2.0,0.0051,True,True
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_triceps_curl,1,12,4688,394.0,transition_energy,fft,390.6667,-3.3333,3.3333,0.0085,True,True
