plot,subject,exercise,set_id,method,file,window_start,window_end,true_reps,predicted_reps,predicted_with_best_iou_ge_0.50,mean_best_true_iou,set_key,matched_rate_at_iou_0.50,prediction_ratio,over_segmentation_ratio
artifacts_rep_classification/waveform_method_comparison/sets_all/125_yanz0510workout_db_weighted_crunch_set_0.png,yanz0510workout,db_weighted_crunch,0,short-time-energy,datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,170563,176136,12,43,4,0.2479,yanz0510workout | db_weighted_crunch | set 0,0.3333333333333333,3.5833333333333335,2.5833333333333335
artifacts_rep_classification/waveform_method_comparison/sets_all/125_yanz0510workout_db_weighted_crunch_set_0.png,yanz0510workout,db_weighted_crunch,0,pca-extrema,datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,170563,176136,12,52,0,0.2147,yanz0510workout | db_weighted_crunch | set 0,0.0,4.333333333333333,3.3333333333333335
artifacts_rep_classification/waveform_method_comparison/sets_all/125_yanz0510workout_db_weighted_crunch_set_0.png,yanz0510workout,db_weighted_crunch,0,pca-autocorr,datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,170563,176136,12,2,0,0.092,yanz0510workout | db_weighted_crunch | set 0,0.0,0.16666666666666666,-0.8333333333333334
artifacts_rep_classification/waveform_method_comparison/sets_all/125_yanz0510workout_db_weighted_crunch_set_0.png,yanz0510workout,db_weighted_crunch,0,pca-extrema-fft,datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,170563,176136,12,2,0,0.1114,yanz0510workout | db_weighted_crunch | set 0,0.0,0.16666666666666666,-0.8333333333333334
artifacts_rep_classification/waveform_method_comparison/sets_all/126_yanz0510workout_db_weighted_crunch_set_1.png,yanz0510workout,db_weighted_crunch,1,dominant-axis,datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,180472,181957,4,19,1,0.2008,yanz0510workout | db_weighted_crunch | set 1,0.25,4.75,3.75
artifacts_rep_classification/waveform_method_comparison/sets_all/126_yanz0510workout_db_weighted_crunch_set_1.png,yanz0510workout,db_weighted_crunch,1,short-time-energy,datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,180472,181957,4,13,0,0.2673,yanz0510workout | db_weighted_crunch | set 1,0.0,3.25,2.25
artifacts_rep_classification/waveform_method_comparison/sets_all/126_yanz0510workout_db_weighted_crunch_set_1.png,yanz0510workout,db_weighted_crunch,1,pca-extrema,datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,180472,181957,4,18,1,0.2064,yanz0510workout | db_weighted_crunch | set 1,0.25,4.5,3.5
artifacts_rep_classification/waveform_method_comparison/sets_all/126_yanz0510workout_db_weighted_crunch_set_1.png,yanz0510workout,db_weighted_crunch,1,pca-autocorr,datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,180472,181957,4,6,2,0.2944,yanz0510workout | db_weighted_crunch | set 1,0.5,1.5,0.5
artifacts_rep_classification/waveform_method_comparison/sets_all/126_yanz0510workout_db_weighted_crunch_set_1.png,yanz0510workout,db_weighted_crunch,1,pca-extrema-fft,datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,180472,181957,4,5,3,0.3531,yanz0510workout | db_weighted_crunch | set 1,0.75,1.25,0.25
artifacts_rep_classification/waveform_method_comparison/sets_all/127_yanz0510workout_db_weighted_crunch_set_2.png,yanz0510workout,db_weighted_crunch,2,dominant-axis,datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,185858,190883,12,46,2,0.2274,yanz0510workout | db_weighted_crunch | set 2,0.16666666666666666,3.8333333333333335,2.8333333333333335
artifacts_rep_classification/waveform_method_comparison/sets_all/127_yanz0510workout_db_weighted_crunch_set_2.png,yanz0510workout,db_weighted_crunch,2,short-time-energy,datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,185858,190883,12,28,6,0.3434,yanz0510workout | db_weighted_crunch | set 2,0.5,2.3333333333333335,1.3333333333333333
artifacts_rep_classification/waveform_method_comparison/sets_all/127_yanz0510workout_db_weighted_crunch_set_2.png,yanz0510workout,db_weighted_crunch,2,pca-extrema,datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,185858,190883,12,45,1,0.2364,yanz0510workout | db_weighted_crunch | set 2,0.08333333333333333,3.75,2.75
artifacts_rep_classification/waveform_method_comparison/sets_all/127_yanz0510workout_db_weighted_crunch_set_2.png,yanz0510workout,db_weighted_crunch,2,pca-autocorr,datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,185858,190883,12,4,0,0.1698,yanz0510workout | db_weighted_crunch | set 2,0.0,0.3333333333333333,-0.6666666666666666
artifacts_rep_classification/waveform_method_comparison/sets_all/127_yanz0510workout_db_weighted_crunch_set_2.png,yanz0510workout,db_weighted_crunch,2,pca-extrema-fft,datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,185858,190883,12,5,0,0.2154,yanz0510workout | db_weighted_crunch | set 2,0.0,0.4166666666666667,-0.5833333333333334
artifacts_rep_classification/waveform_method_comparison/sets_all/128_yanz0510workout_db_weighted_crunch_set_3.png,yanz0510workout,db_weighted_crunch,3,dominant-axis,datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,198217,202758,12,43,2,0.2628,yanz0510workout | db_weighted_crunch | set 3,0.16666666666666666,3.5833333333333335,2.5833333333333335
artifacts_rep_classification/waveform_method_comparison/sets_all/128_yanz0510workout_db_weighted_crunch_set_3.png,yanz0510workout,db_weighted_crunch,3,short-time-energy,datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,198217,202758,12,37,1,0.2704,yanz0510workout | db_weighted_crunch | set 3,0.08333333333333333,3.0833333333333335,2.0833333333333335
artifacts_rep_classification/waveform_method_comparison/sets_all/128_yanz0510workout_db_weighted_crunch_set_3.png,yanz0510workout,db_weighted_crunch,3,pca-extrema,datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,198217,202758,12,36,2,0.2806,yanz0510workout | db_weighted_crunch | set 3,0.16666666666666666,3.0,2.0
artifacts_rep_classification/waveform_method_comparison/sets_all/128_yanz0510workout_db_weighted_crunch_set_3.png,yanz0510workout,db_weighted_crunch,3,pca-autocorr,datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,198217,202758,12,5,0,0.2466,yanz0510workout | db_weighted_crunch | set 3,0.0,0.4166666666666667,-0.5833333333333334
artifacts_rep_classification/waveform_method_comparison/sets_all/128_yanz0510workout_db_weighted_crunch_set_3.png,yanz0510workout,db_weighted_crunch,3,pca-extrema-fft,datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,198217,202758,12,9,4,0.3974,yanz0510workout | db_weighted_crunch | set 3,0.3333333333333333,0.75,-0.25
artifacts_rep_classification/waveform_method_comparison/sets_all/129_yanz0510workout_one_arm_db_row_set_0.png,yanz0510workout,one_arm_db_row,0,dominant-axis,datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,78105,82977,12,47,0,0.2292,yanz0510workout | one_arm_db_row | set 0,0.0,3.9166666666666665,2.9166666666666665
artifacts_rep_classification/waveform_method_comparison/sets_all/129_yanz0510workout_one_arm_db_row_set_0.png,yanz0510workout,one_arm_db_row,0,short-time-energy,datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,78105,82977,12,38,1,0.25,yanz0510workout | one_arm_db_row | set 0,0.08333333333333333,3.1666666666666665,2.1666666666666665
artifacts_rep_classification/waveform_method_comparison/sets_all/129_yanz0510workout_one_arm_db_row_set_0.png,yanz0510workout,one_arm_db_row,0,pca-extrema,datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,78105,82977,12,37,5,0.2841,yanz0510workout | one_arm_db_row | set 0,0.4166666666666667,3.0833333333333335,2.0833333333333335
artifacts_rep_classification/waveform_method_comparison/sets_all/129_yanz0510workout_one_arm_db_row_set_0.png,yanz0510workout,one_arm_db_row,0,pca-autocorr,datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,78105,82977,12,16,4,0.373,yanz0510workout | one_arm_db_row | set 0,0.3333333333333333,1.3333333333333333,0.3333333333333333
artifacts_rep_classification/waveform_method_comparison/sets_all/129_yanz0510workout_one_arm_db_row_set_0.png,yanz0510workout,one_arm_db_row,0,pca-extrema-fft,datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,78105,82977,12,9,1,0.3298,yanz0510workout | one_arm_db_row | set 0,0.08333333333333333,0.75,-0.25
artifacts_rep_classification/waveform_method_comparison/sets_all/130_yanz0510workout_one_arm_db_row_set_1.png,yanz0510workout,one_arm_db_row,1,dominant-axis,datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,88076,92278,12,38,6,0.2739,yanz0510workout | one_arm_db_row | set 1,0.5,3.1666666666666665,2.1666666666666665
artifacts_rep_classification/waveform_method_comparison/sets_all/130_yanz0510workout_one_arm_db_row_set_1.png,yanz0510workout,one_arm_db_row,1,short-time-energy,datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,88076,92278,12,31,5,0.3003,yanz0510workout | one_arm_db_row | set 1,0.4166666666666667,2.5833333333333335,1.5833333333333333
artifacts_rep_classification/waveform_method_comparison/sets_all/130_yanz0510workout_one_arm_db_row_set_1.png,yanz0510workout,one_arm_db_row,1,pca-extrema,datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,88076,92278,12,40,2,0.2705,yanz0510workout | one_arm_db_row | set 1,0.16666666666666666,3.3333333333333335,2.3333333333333335
artifacts_rep_classification/waveform_method_comparison/sets_all/130_yanz0510workout_one_arm_db_row_set_1.png,yanz0510workout,one_arm_db_row,1,pca-autocorr,datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,88076,92278,12,10,4,0.314,yanz0510workout | one_arm_db_row | set 1,0.3333333333333333,0.8333333333333334,-0.16666666666666666
artifacts_rep_classification/waveform_method_comparison/sets_all/130_yanz0510workout_one_arm_db_row_set_1.png,yanz0510workout,one_arm_db_row,1,pca-extrema-fft,datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,88076,92278,12,6,0,0.2449,yanz0510workout | one_arm_db_row | set 1,0.0,0.5,-0.5
artifacts_rep_classification/waveform_method_comparison/sets_all/131_yanz0510workout_one_arm_db_row_set_2.png,yanz0510workout,one_arm_db_row,2,dominant-axis,datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,98165,102322,12,32,6,0.2946,yanz0510workout | one_arm_db_row | set 2,0.5,2.6666666666666665,1.6666666666666667
artifacts_rep_classification/waveform_method_comparison/sets_all/131_yanz0510workout_one_arm_db_row_set_2.png,yanz0510workout,one_arm_db_row,2,short-time-energy,datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,98165,102322,12,18,12,0.4614,yanz0510workout | one_arm_db_row | set 2,1.0,1.5,0.5
artifacts_rep_classification/waveform_method_comparison/sets_all/131_yanz0510workout_one_arm_db_row_set_2.png,yanz0510workout,one_arm_db_row,2,pca-extrema,datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,98165,102322,12,33,5,0.2868,yanz0510workout | one_arm_db_row | set 2,0.4166666666666667,2.75,1.75
artifacts_rep_classification/waveform_method_comparison/sets_all/131_yanz0510workout_one_arm_db_row_set_2.png,yanz0510workout,one_arm_db_row,2,pca-autocorr,datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,98165,102322,12,14,10,0.5869,yanz0510workout | one_arm_db_row | set 2,0.8333333333333334,1.1666666666666667,0.16666666666666666
artifacts_rep_classification/waveform_method_comparison/sets_all/131_yanz0510workout_one_arm_db_row_set_2.png,yanz0510workout,one_arm_db_row,2,pca-extrema-fft,datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,98165,102322,12,10,7,0.4455,yanz0510workout | one_arm_db_row | set 2,0.5833333333333334,0.8333333333333334,-0.16666666666666666
artifacts_rep_classification/waveform_method_comparison/sets_all/132_yoru0511workout_db_bench_press_set_0.png,yoru0511workout,db_bench_press,0,dominant-axis,datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,0,4479,12,42,1,0.245,yoru0511workout | db_bench_press | set 0,0.08333333333333333,3.5,2.5
artifacts_rep_classification/waveform_method_comparison/sets_all/132_yoru0511workout_db_bench_press_set_0.png,yoru0511workout,db_bench_press,0,short-time-energy,datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,0,4479,12,32,3,0.3217,yoru0511workout | db_bench_press | set 0,0.25,2.6666666666666665,1.6666666666666667
artifacts_rep_classification/waveform_method_comparison/sets_all/132_yoru0511workout_db_bench_press_set_0.png,yoru0511workout,db_bench_press,0,pca-extrema,datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,0,4479,12,35,3,0.3094,yoru0511workout | db_bench_press | set 0,0.25,2.9166666666666665,1.9166666666666667
artifacts_rep_classification/waveform_method_comparison/sets_all/132_yoru0511workout_db_bench_press_set_0.png,yoru0511workout,db_bench_press,0,pca-autocorr,datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,0,4479,12,6,2,0.3651,yoru0511workout | db_bench_press | set 0,0.16666666666666666,0.5,-0.5
artifacts_rep_classification/waveform_method_comparison/sets_all/132_yoru0511workout_db_bench_press_set_0.png,yoru0511workout,db_bench_press,0,pca-extrema-fft,datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,0,4479,12,4,0,0.255,yoru0511workout | db_bench_press | set 0,0.0,0.3333333333333333,-0.6666666666666666
artifacts_rep_classification/waveform_method_comparison/sets_all/133_yoru0511workout_db_bench_press_set_1.png,yoru0511workout,db_bench_press,1,dominant-axis,datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,8746,13929,13,35,6,0.2762,yoru0511workout | db_bench_press | set 1,0.46153846153846156,2.6923076923076925,1.6923076923076923
artifacts_rep_classification/waveform_method_comparison/sets_all/133_yoru0511workout_db_bench_press_set_1.png,yoru0511workout,db_bench_press,1,short-time-energy,datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,8746,13929,13,29,5,0.351,yoru0511workout | db_bench_press | set 1,0.38461538461538464,2.230769230769231,1.2307692307692308
artifacts_rep_classification/waveform_method_comparison/sets_all/133_yoru0511workout_db_bench_press_set_1.png,yoru0511workout,db_bench_press,1,pca-extrema,datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,8746,13929,13,27,10,0.3516,yoru0511workout | db_bench_press | set 1,0.7692307692307693,2.076923076923077,1.0769230769230769
artifacts_rep_classification/waveform_method_comparison/sets_all/133_yoru0511workout_db_bench_press_set_1.png,yoru0511workout,db_bench_press,1,pca-autocorr,datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,8746,13929,13,5,0,0.1038,yoru0511workout | db_bench_press | set 1,0.0,0.38461538461538464,-0.6153846153846154
artifacts_rep_classification/waveform_method_comparison/sets_all/133_yoru0511workout_db_bench_press_set_1.png,yoru0511workout,db_bench_press,1,pca-extrema-fft,datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,8746,13929,13,8,0,0.3301,yoru0511workout | db_bench_press | set 1,0.0,0.6153846153846154,-0.38461538461538464
artifacts_rep_classification/waveform_method_comparison/sets_all/134_yoru0511workout_db_bench_press_set_2.png,yoru0511workout,db_bench_press,2,dominant-axis,datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,30018,31022,3,4,1,0.3236,yoru0511workout | db_bench_press | set 2,0.3333333333333333,1.3333333333333333,0.3333333333333333
artifacts_rep_classification/waveform_method_comparison/sets_all/134_yoru0511workout_db_bench_press_set_2.png,yoru0511workout,db_bench_press,2,short-time-energy,datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,30018,31022,3,5,1,0.3651,yoru0511workout | db_bench_press | set 2,0.3333333333333333,1.6666666666666667,0.6666666666666666
artifacts_rep_classification/waveform_method_comparison/sets_all/134_yoru0511workout_db_bench_press_set_2.png,yoru0511workout,db_bench_press,2,pca-extrema,datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,30018,31022,3,4,1,0.3237,yoru0511workout | db_bench_press | set 2,0.3333333333333333,1.3333333333333333,0.3333333333333333
artifacts_rep_classification/waveform_method_comparison/sets_all/134_yoru0511workout_db_bench_press_set_2.png,yoru0511workout,db_bench_press,2,pca-autocorr,datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,30018,31022,3,4,1,0.3237,yoru0511workout | db_bench_press | set 2,0.3333333333333333,1.3333333333333333,0.3333333333333333
