file,subject,exercise,set_id,boundary,local_boundary,feature,objective,candidate,signed_error_samples,abs_error_samples,search_radius,candidate_score
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_bench_press,1,23370,3406,pca_extreme_max,max,23328,-42,42,153,3.0875
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_bench_press,1,23370,3406,pca_velocity_min,min,23457,87,87,153,-1.2395
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_bench_press,1,23370,3406,acc_magnitude_min,min,23515,145,145,153,-1.479
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_bench_press,1,23370,3406,gyro_magnitude_min,min,23444,74,74,153,-1.4398
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_bench_press,1,23370,3406,acc_jerk_max,max,23320,-50,50,153,1.6497
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_bench_press,1,23370,3406,gyro_jerk_max,max,23294,-76,76,153,1.5056
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_bench_press,1,23370,3406,motion_energy_min,min,23443,73,73,153,-1.4733
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_bench_press,1,23370,3406,transition_energy_max,max,23322,-48,48,153,1.8684
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_bench_press,1,23879,3915,pca_extreme_max,max,23814,-65,65,153,3.1632
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_bench_press,1,23879,3915,pca_velocity_min,min,23906,27,27,153,-1.0945
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_bench_press,1,23879,3915,acc_magnitude_min,min,23896,17,17,153,-1.7988
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_bench_press,1,23879,3915,gyro_magnitude_min,min,24021,142,142,153,-1.2947
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_bench_press,1,23879,3915,acc_jerk_max,max,23832,-47,47,153,1.8472
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_bench_press,1,23879,3915,gyro_jerk_max,max,23812,-67,67,153,2.0034
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_bench_press,1,23879,3915,motion_energy_min,min,23907,28,28,153,-1.5323
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_bench_press,1,23879,3915,transition_energy_max,max,23812,-67,67,153,2.1247
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_bench_press,1,24218,4254,pca_extreme_max,max,24191,-27,27,153,4.213
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_bench_press,1,24218,4254,pca_velocity_min,min,24288,70,70,153,-1.4303
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_bench_press,1,24218,4254,acc_magnitude_min,min,24339,121,121,153,-1.7013
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_bench_press,1,24218,4254,gyro_magnitude_min,min,24284,66,66,153,-1.3138
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_bench_press,1,24218,4254,acc_jerk_max,max,24195,-23,23,153,3.4822
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_bench_press,1,24218,4254,gyro_jerk_max,max,24194,-24,24,153,2.5606
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_bench_press,1,24218,4254,motion_energy_min,min,24066,-152,152,153,-1.3722
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_bench_press,1,24218,4254,transition_energy_max,max,24194,-24,24,153,3.4984
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_bench_press,1,24651,4687,pca_extreme_max,max,24616,-35,35,153,3.7648
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_bench_press,1,24651,4687,pca_velocity_min,min,24700,49,49,153,-0.7978
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_bench_press,1,24651,4687,acc_magnitude_min,min,24498,-153,153,153,-1.3303
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_bench_press,1,24651,4687,gyro_magnitude_min,min,24713,62,62,153,-1.2361
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_bench_press,1,24651,4687,acc_jerk_max,max,24611,-40,40,153,2.59
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_bench_press,1,24651,4687,gyro_jerk_max,max,24623,-28,28,153,2.2071
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_bench_press,1,24651,4687,motion_energy_min,min,24684,33,33,153,-0.705
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_bench_press,1,24651,4687,transition_energy_max,max,24633,-18,18,153,2.8275
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_bench_press,2,33695,390,pca_extreme_max,max,33645,-50,50,152,3.4739
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_bench_press,2,33695,390,pca_velocity_min,min,33736,41,41,152,-0.9581
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_bench_press,2,33695,390,acc_magnitude_min,min,33617,-78,78,152,-1.4982
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_bench_press,2,33695,390,gyro_magnitude_min,min,33727,32,32,152,-1.1068
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_bench_press,2,33695,390,acc_jerk_max,max,33661,-34,34,152,4.8506
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_bench_press,2,33695,390,gyro_jerk_max,max,33654,-41,41,152,1.6395
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_bench_press,2,33695,390,motion_energy_min,min,33729,34,34,152,-1.2403
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_bench_press,2,33695,390,transition_energy_max,max,33661,-34,34,152,3.7574
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_bench_press,2,34052,747,pca_extreme_max,max,34016,-36,36,152,5.8973
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_bench_press,2,34052,747,pca_velocity_min,min,34110,58,58,152,-0.8062
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_bench_press,2,34052,747,acc_magnitude_min,min,34167,115,115,152,-1.7763
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_bench_press,2,34052,747,gyro_magnitude_min,min,34119,67,67,152,-1.6405
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_bench_press,2,34052,747,acc_jerk_max,max,34031,-21,21,152,4.1659
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_bench_press,2,34052,747,gyro_jerk_max,max,34025,-27,27,152,5.1086
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_bench_press,2,34052,747,motion_energy_min,min,34140,88,88,152,-1.3283
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_bench_press,2,34052,747,transition_energy_max,max,34031,-21,21,152,5.1268
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_bench_press,2,34487,1182,pca_extreme_max,max,34453,-34,34,152,5.3919
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_bench_press,2,34487,1182,pca_velocity_min,min,34529,42,42,152,-0.6246
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_bench_press,2,34487,1182,acc_magnitude_min,min,34549,62,62,152,-1.3193
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_bench_press,2,34487,1182,gyro_magnitude_min,min,34491,4,4,152,-1.3286
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_bench_press,2,34487,1182,acc_jerk_max,max,34455,-32,32,152,5.2014
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_bench_press,2,34487,1182,gyro_jerk_max,max,34479,-8,8,152,5.4669
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_bench_press,2,34487,1182,motion_energy_min,min,34524,37,37,152,-1.1312
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_bench_press,2,34487,1182,transition_energy_max,max,34468,-19,19,152,6.1489
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_bench_press,2,34872,1567,pca_extreme_max,max,34836,-36,36,152,5.909
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_bench_press,2,34872,1567,pca_velocity_min,min,34727,-145,145,152,-1.0848
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_bench_press,2,34872,1567,acc_magnitude_min,min,34948,76,76,152,-1.4106
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_bench_press,2,34872,1567,gyro_magnitude_min,min,34912,40,40,152,-1.3109
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_bench_press,2,34872,1567,acc_jerk_max,max,34828,-44,44,152,6.447
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_bench_press,2,34872,1567,gyro_jerk_max,max,34831,-41,41,152,4.5457
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_bench_press,2,34872,1567,motion_energy_min,min,34934,62,62,152,-1.3195
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_bench_press,2,34872,1567,transition_energy_max,max,34831,-41,41,152,5.866
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_bench_press,2,35299,1994,pca_extreme_max,max,35267,-32,32,152,5.4202
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_bench_press,2,35299,1994,pca_velocity_min,min,35405,106,106,152,-1.4682
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_bench_press,2,35299,1994,acc_magnitude_min,min,35403,104,104,152,-1.4478
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_bench_press,2,35299,1994,gyro_magnitude_min,min,35386,87,87,152,-1.6817
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_bench_press,2,35299,1994,acc_jerk_max,max,35277,-22,22,152,3.7294
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_bench_press,2,35299,1994,gyro_jerk_max,max,35274,-25,25,152,2.7961
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_bench_press,2,35299,1994,motion_energy_min,min,35401,102,102,152,-1.6335
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_bench_press,2,35299,1994,transition_energy_max,max,35269,-30,30,152,3.5359
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_bench_press,2,35734,2429,pca_extreme_max,max,35681,-53,53,152,5.5382
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_bench_press,2,35734,2429,pca_velocity_min,min,35878,144,144,152,-1.2946
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_bench_press,2,35734,2429,acc_magnitude_min,min,35875,141,141,152,-1.5646
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_bench_press,2,35734,2429,gyro_magnitude_min,min,35826,92,92,152,-1.1926
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_bench_press,2,35734,2429,acc_jerk_max,max,35671,-63,63,152,5.686
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_bench_press,2,35734,2429,gyro_jerk_max,max,35667,-67,67,152,2.7007
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_bench_press,2,35734,2429,motion_energy_min,min,35881,147,147,152,-1.3094
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_bench_press,2,35734,2429,transition_energy_max,max,35684,-50,50,152,4.1287
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_bench_press,2,36197,2892,pca_extreme_max,max,36142,-55,55,152,4.8279
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_bench_press,2,36197,2892,pca_velocity_min,min,36065,-132,132,152,-1.4329
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_bench_press,2,36197,2892,acc_magnitude_min,min,36334,137,137,152,-1.5768
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_bench_press,2,36197,2892,gyro_magnitude_min,min,36245,48,48,152,-1.3471
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_bench_press,2,36197,2892,acc_jerk_max,max,36150,-47,47,152,1.8418
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_bench_press,2,36197,2892,gyro_jerk_max,max,36146,-51,51,152,3.1146
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_bench_press,2,36197,2892,motion_energy_min,min,36046,-151,151,152,-0.7833
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_bench_press,2,36197,2892,transition_energy_max,max,36147,-50,50,152,2.6594
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_bench_press,2,36649,3344,pca_extreme_max,max,36617,-32,32,152,6.21
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_bench_press,2,36649,3344,pca_velocity_min,min,36744,95,95,152,-1.3435
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_bench_press,2,36649,3344,acc_magnitude_min,min,36757,108,108,152,-1.4445
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_bench_press,2,36649,3344,gyro_magnitude_min,min,36748,99,99,152,-1.7493
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_bench_press,2,36649,3344,acc_jerk_max,max,36606,-43,43,152,6.0945
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_bench_press,2,36649,3344,gyro_jerk_max,max,36623,-26,26,152,3.1582
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_bench_press,2,36649,3344,motion_energy_min,min,36751,102,102,152,-1.7159
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_bench_press,2,36649,3344,transition_energy_max,max,36609,-40,40,152,5.3029
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_bench_press,2,37181,3876,pca_extreme_max,max,37100,-81,81,152,6.0879
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_bench_press,2,37181,3876,pca_velocity_min,min,37312,131,131,152,-0.0997
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_bench_press,2,37181,3876,acc_magnitude_min,min,37325,144,144,152,-1.0752
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_bench_press,2,37181,3876,gyro_magnitude_min,min,37328,147,147,152,-0.7754
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_bench_press,2,37181,3876,acc_jerk_max,max,37114,-67,67,152,4.1714
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_bench_press,2,37181,3876,gyro_jerk_max,max,37127,-54,54,152,4.3559
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_bench_press,2,37181,3876,motion_energy_min,min,37328,147,147,152,-0.6691
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_bench_press,2,37181,3876,transition_energy_max,max,37129,-52,52,152,4.5044
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_bench_press,2,37722,4417,pca_extreme_max,max,37654,-68,68,152,6.3859
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_bench_press,2,37722,4417,pca_velocity_min,min,37736,14,14,152,-1.0916
