file,subject,exercise,set_id,rep_id,true_start,true_end,best_pred_start,best_pred_end,best_iou
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_shoulder_press,0,10,250205,250562,250200,250436,0.6381
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_shoulder_press,0,11,250562,250953,250555,250841,0.701
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_shoulder_press,1,0,264367,264637,264507,264669,0.4305
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_shoulder_press,1,1,264637,264942,264669,264833,0.5377
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_shoulder_press,1,2,264942,265364,265207,265378,0.3601
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_shoulder_press,1,3,265364,265694,265378,265560,0.5515
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_shoulder_press,1,4,265694,265987,265781,265907,0.43
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_shoulder_press,1,5,265987,266440,266010,266236,0.4989
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_shoulder_press,1,6,266440,266813,266467,266687,0.5898
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_shoulder_press,1,7,266813,267240,266892,267081,0.4426
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_shoulder_press,1,8,267240,267622,267436,267627,0.4806
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_shoulder_press,1,9,267622,268012,267627,267870,0.6231
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_shoulder_press,1,10,268012,268385,268051,268260,0.5603
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_shoulder_press,1,11,268385,268739,268393,268661,0.7571
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_shoulder_press,2,0,279757,280209,279956,280211,0.5573
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_shoulder_press,2,1,280209,280572,280211,280608,0.9048
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_shoulder_press,2,2,280572,281006,280608,280926,0.7327
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_shoulder_press,2,3,281006,281385,281054,281295,0.6359
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_shoulder_press,2,4,281385,281812,281415,281723,0.7213
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_shoulder_press,2,5,281812,282291,281889,282188,0.6242
