exercise,feature,cohen_d,abs_cohen_d,stable_subject_ratio,stable_effect_score,mean_subject_diff,sensor_group,family,source,description
db_weighted_crunch,axis_ax__low_band_ratio,-0.1935,0.1935,0.625,0.121,-0.0128,acc,time_frequency,ax,low_band_ratio of ax
db_weighted_crunch,axis_gy__zero_crossing_rate,-0.1611,0.1611,0.75,0.1208,-0.0071,gyro,time,gy,zero_crossing_rate of gy
db_weighted_crunch,axis_gy__skewness,0.1906,0.1906,0.625,0.1191,0.1044,gyro,time,gy,skewness of gy
db_weighted_crunch,axis_gx__skewness,0.1889,0.1889,0.625,0.1181,0.1206,gyro,time,gx,skewness of gx
db_weighted_crunch,gyro_norm__dominant_freq_ratio,-0.1553,0.1553,0.75,0.1165,-0.0007,gyro,time_frequency,gyro_norm,dominant_freq_ratio of gyro_norm
db_weighted_crunch,axis_mz__zero_crossing_rate,0.2323,0.2323,0.5,0.1162,0.0117,mag,time,mz,zero_crossing_rate of mz
db_weighted_crunch,corr__ax__gy,-0.1856,0.1856,0.625,0.116,-0.0339,acc_gyro,axis_correlation,"ax,gy",Correlation between ax and gy
db_weighted_crunch,all9_norm__median,-0.1819,0.1819,0.625,0.1137,-3.6011,all9,time,all9_norm,median of all9_norm
db_weighted_crunch,axis_my__mean,-0.1814,0.1814,0.625,0.1134,-5.1694,mag,time,my,mean of my
db_weighted_crunch,axis_mz__spectral_entropy,0.2246,0.2246,0.5,0.1123,0.0414,mag,time_frequency,mz,spectral_entropy of mz
db_weighted_crunch,axis_gy__max,-0.1792,0.1792,0.625,0.112,-4.5656,gyro,time,gy,max of gy
db_weighted_crunch,axis_ay__haar_l4_energy_ratio,-0.1491,0.1491,0.75,0.1118,-0.0031,acc,wavelet,ay,haar_l4_energy_ratio of ay
db_weighted_crunch,axis_mz__haar_l3_energy_ratio,0.1789,0.1789,0.625,0.1118,0.0071,mag,wavelet,mz,haar_l3_energy_ratio of mz
db_weighted_crunch,all9_pca__pca3_var_ratio,0.1485,0.1485,0.75,0.1114,0.0044,all9,pca,all9_pca,PCA variance ratio
db_weighted_crunch,mag_norm__mean,0.2204,0.2204,0.5,0.1102,3.2946,mag,time,mag_norm,mean of mag_norm
db_weighted_crunch,mag_norm__abs_mean,0.2204,0.2204,0.5,0.1102,3.2946,mag,time,mag_norm,abs_mean of mag_norm
db_weighted_crunch,corr__ax__gz,-0.1762,0.1762,0.625,0.1101,-0.0398,acc_gyro,axis_correlation,"ax,gz",Correlation between ax and gz
db_weighted_crunch,axis_ax__diff_abs_mean,-0.2192,0.2192,0.5,0.1096,-0.0015,acc,time,ax,diff_abs_mean of ax
db_weighted_crunch,axis_gz__skewness,0.1457,0.1457,0.75,0.1093,0.0824,gyro,time,gz,skewness of gz
db_weighted_crunch,gyro_norm__kurtosis,0.1453,0.1453,0.75,0.109,0.2866,gyro,time,gyro_norm,kurtosis of gyro_norm
db_weighted_crunch,all9_norm__mean,-0.1743,0.1743,0.625,0.109,-3.3728,all9,time,all9_norm,mean of all9_norm
db_weighted_crunch,all9_norm__abs_mean,-0.1743,0.1743,0.625,0.109,-3.3728,all9,time,all9_norm,abs_mean of all9_norm
db_weighted_crunch,mag_norm__rms,0.217,0.217,0.5,0.1085,3.2396,mag,time,mag_norm,rms of mag_norm
db_weighted_crunch,mag_norm__median,0.2151,0.2151,0.5,0.1075,3.2195,mag,time,mag_norm,median of mag_norm
db_weighted_crunch,axis_mz__min,0.1711,0.1711,0.625,0.107,5.1318,mag,time,mz,min of mz
db_weighted_crunch,axis_my__median,-0.169,0.169,0.625,0.1056,-4.8569,mag,time,my,median of my
db_weighted_crunch,acc_norm__haar_l2_energy_ratio,-0.166,0.166,0.625,0.1038,-0.0002,acc,wavelet,acc_norm,haar_l2_energy_ratio of acc_norm
db_weighted_crunch,corr__gx__mz,-0.1661,0.1661,0.625,0.1038,-0.0272,gyro_mag,axis_correlation,"gx,mz",Correlation between gx and mz
db_weighted_crunch,all9_norm__rms,-0.2065,0.2065,0.5,0.1033,-4.1397,all9,time,all9_norm,rms of all9_norm
db_weighted_crunch,axis_ax__haar_l3_energy_ratio,-0.1338,0.1338,0.75,0.1004,-0.0001,acc,wavelet,ax,haar_l3_energy_ratio of ax
db_weighted_crunch,axis_gx__slope,-0.1979,0.1979,0.5,0.099,-1.3901,gyro,time,gx,slope of gx
db_weighted_crunch,axis_gz__diff_abs_mean,-0.1959,0.1959,0.5,0.0979,-0.1691,gyro,time,gz,diff_abs_mean of gz
db_weighted_crunch,corr__ay__gx,0.1539,0.1539,0.625,0.0962,0.0254,acc_gyro,axis_correlation,"ay,gx",Correlation between ay and gx
db_weighted_crunch,gyro_norm__high_band_ratio,0.256,0.256,0.375,0.096,0.0018,gyro,time_frequency,gyro_norm,high_band_ratio of gyro_norm
db_weighted_crunch,axis_az__diff_rms,-0.1523,0.1523,0.625,0.0952,-0.0036,acc,time,az,diff_rms of az
db_weighted_crunch,corr__ax__ay,0.2521,0.2521,0.375,0.0945,0.1215,acc,axis_correlation,"ax,ay",Correlation between ax and ay
db_weighted_crunch,axis_mx__slope,0.1888,0.1888,0.5,0.0944,0.933,mag,time,mx,slope of mx
db_weighted_crunch,axis_gx__haar_l1_energy_ratio,0.1886,0.1886,0.5,0.0943,0.0052,gyro,wavelet,gx,haar_l1_energy_ratio of gx
db_weighted_crunch,axis_mz__diff_rms,-0.1423,0.1423,0.625,0.0889,-0.0669,mag,time,mz,diff_rms of mz
db_weighted_crunch,axis_gx__haar_l2_energy_ratio,0.1769,0.1769,0.5,0.0885,0.0113,gyro,wavelet,gx,haar_l2_energy_ratio of gx
db_weighted_crunch,corr__gx__mx,0.1398,0.1398,0.625,0.0874,0.0308,gyro_mag,axis_correlation,"gx,mx",Correlation between gx and mx
db_weighted_crunch,mag_norm__energy_mean,0.1727,0.1727,0.5,0.0863,323.2286,mag,time,mag_norm,energy_mean of mag_norm
db_weighted_crunch,corr__gy__mz,-0.1376,0.1376,0.625,0.086,-0.0237,gyro_mag,axis_correlation,"gy,mz",Correlation between gy and mz
db_weighted_crunch,all9_pca__pca2_var_ratio,-0.137,0.137,0.625,0.0856,-0.0058,all9,pca,all9_pca,PCA variance ratio
db_weighted_crunch,mag_norm__slope,-0.1368,0.1368,0.625,0.0855,-0.1657,mag,time,mag_norm,slope of mag_norm
db_weighted_crunch,axis_az__rms,-0.113,0.113,0.75,0.0848,-0.0184,acc,time,az,rms of az
db_weighted_crunch,axis_gx__iqr,-0.112,0.112,0.75,0.084,-0.7572,gyro,time,gx,iqr of gx
db_weighted_crunch,axis_mz__diff_abs_mean,-0.1325,0.1325,0.625,0.0828,-0.0337,mag,time,mz,diff_abs_mean of mz
db_weighted_crunch,axis_ay__diff_rms,-0.1316,0.1316,0.625,0.0822,-0.0048,acc,time,ay,diff_rms of ay
db_weighted_crunch,axis_ay__slope,0.1305,0.1305,0.625,0.0816,0.0101,acc,time,ay,slope of ay
db_weighted_crunch,axis_az__skewness,0.1259,0.1259,0.625,0.0787,0.0454,acc,time,az,skewness of az
db_weighted_crunch,axis_ax__mid_band_ratio,0.125,0.125,0.625,0.0781,0.0059,acc,time_frequency,ax,mid_band_ratio of ax
db_weighted_crunch,axis_az__diff_abs_mean,-0.1219,0.1219,0.625,0.0762,-0.0017,acc,time,az,diff_abs_mean of az
db_weighted_crunch,corr__az__gx,-0.1506,0.1506,0.5,0.0753,-0.0318,acc_gyro,axis_correlation,"az,gx",Correlation between az and gx
db_weighted_crunch,corr__ax__mx,0.1194,0.1194,0.625,0.0746,0.0476,acc_mag,axis_correlation,"ax,mx",Correlation between ax and mx
db_weighted_crunch,axis_gx__max,0.1458,0.1458,0.5,0.0729,2.9949,gyro,time,gx,max of gx
db_weighted_crunch,axis_gy__haar_l2_energy_ratio,-0.096,0.096,0.75,0.072,-0.0044,gyro,wavelet,gy,haar_l2_energy_ratio of gy
db_weighted_crunch,corr__mx__my,-0.0917,0.0917,0.75,0.0688,-0.0435,mag,axis_correlation,"mx,my",Correlation between mx and my
db_weighted_crunch,axis_ay__diff_abs_mean,-0.0909,0.0909,0.75,0.0682,-0.0018,acc,time,ay,diff_abs_mean of ay
db_weighted_crunch,axis_mz__median,0.1089,0.1089,0.625,0.0681,3.557,mag,time,mz,median of mz
db_weighted_crunch,gyro_norm__haar_l4_energy_ratio,0.1075,0.1075,0.625,0.0672,0.0012,gyro,wavelet,gyro_norm,haar_l4_energy_ratio of gyro_norm
db_weighted_crunch,axis_mz__dominant_freq_ratio,0.1316,0.1316,0.5,0.0658,0.0026,mag,time_frequency,mz,dominant_freq_ratio of mz
db_weighted_crunch,axis_mz__haar_l4_energy_ratio,0.1026,0.1026,0.625,0.0641,0.0026,mag,wavelet,mz,haar_l4_energy_ratio of mz
db_weighted_crunch,axis_mz__mean,0.1002,0.1002,0.625,0.0626,3.2832,mag,time,mz,mean of mz
db_weighted_crunch,mag_norm__max,0.1241,0.1241,0.5,0.0621,1.8346,mag,time,mag_norm,max of mag_norm
db_weighted_crunch,axis_ax__energy_mean,-0.1241,0.1241,0.5,0.062,-0.0311,acc,time,ax,energy_mean of ax
db_weighted_crunch,axis_ay__skewness,0.0964,0.0964,0.625,0.0602,0.0456,acc,time,ay,skewness of ay
db_weighted_crunch,corr__gz__mx,-0.1192,0.1192,0.5,0.0596,-0.0235,gyro_mag,axis_correlation,"gz,mx",Correlation between gz and mx
db_weighted_crunch,axis_gx__mean,-0.079,0.079,0.75,0.0592,-0.1884,gyro,time,gx,mean of gx
db_weighted_crunch,axis_gx__range,0.1143,0.1143,0.5,0.0571,4.0901,gyro,time,gx,range of gx
db_weighted_crunch,axis_ax__abs_mean,0.0909,0.0909,0.625,0.0568,0.0132,acc,time,ax,abs_mean of ax
db_weighted_crunch,all9_norm__haar_l1_energy_ratio,-0.0908,0.0908,0.625,0.0567,-0.0001,all9,wavelet,all9_norm,haar_l1_energy_ratio of all9_norm
db_weighted_crunch,axis_gy__haar_l1_energy_ratio,-0.0746,0.0746,0.75,0.056,-0.0014,gyro,wavelet,gy,haar_l1_energy_ratio of gy
db_weighted_crunch,corr__ay__mz,-0.1467,0.1467,0.375,0.055,-0.068,acc_mag,axis_correlation,"ay,mz",Correlation between ay and mz
db_weighted_crunch,corr__gz__mz,0.1092,0.1092,0.5,0.0546,0.0213,gyro_mag,axis_correlation,"gz,mz",Correlation between gz and mz
db_weighted_crunch,gyro_norm__diff_rms,0.0822,0.0822,0.625,0.0514,0.1044,gyro,time,gyro_norm,diff_rms of gyro_norm
db_weighted_crunch,axis_gy__diff_abs_mean,0.1013,0.1013,0.5,0.0507,0.0525,gyro,time,gy,diff_abs_mean of gy
db_weighted_crunch,axis_gy__diff_rms,0.0913,0.0913,0.5,0.0457,0.0625,gyro,time,gy,diff_rms of gy
db_weighted_crunch,corr__ax__gx,-0.0872,0.0872,0.5,0.0436,-0.0151,acc_gyro,axis_correlation,"ax,gx",Correlation between ax and gx
db_weighted_crunch,corr__az__my,-0.1055,0.1055,0.375,0.0395,-0.0379,acc_mag,axis_correlation,"az,my",Correlation between az and my
db_weighted_crunch,axis_gz__mean,-0.0613,0.0613,0.625,0.0383,-0.1973,gyro,time,gz,mean of gz
db_weighted_crunch,axis_ax__slope,-0.1505,0.1505,0.25,0.0376,-0.0223,acc,time,ax,slope of ax
db_weighted_crunch,axis_gz__high_band_ratio,0.0753,0.0753,0.5,0.0376,0.0003,gyro,time_frequency,gz,high_band_ratio of gz
db_weighted_crunch,rep_duration_samples,0.0593,0.0593,0.625,0.0371,3.8767,temporal,temporal,rep_duration,Ground-truth rep duration in samples
db_weighted_crunch,acc_pca__pca2_var_ratio,0.0576,0.0576,0.625,0.036,0.0035,acc,pca,acc_pca,PCA variance ratio
db_weighted_crunch,all9_norm__dominant_freq_ratio,-0.0706,0.0706,0.5,0.0353,-0.0006,all9,time_frequency,all9_norm,dominant_freq_ratio of all9_norm
db_weighted_crunch,axis_my__diff_abs_mean,-0.0552,0.0552,0.625,0.0345,-0.0026,mag,time,my,diff_abs_mean of my
db_weighted_crunch,gyro_norm__diff_abs_mean,0.0531,0.0531,0.625,0.0332,0.0387,gyro,time,gyro_norm,diff_abs_mean of gyro_norm
db_weighted_crunch,acc_norm__min,0.0634,0.0634,0.5,0.0317,0.005,acc,time,acc_norm,min of acc_norm
db_weighted_crunch,axis_gx__min,-0.0583,0.0583,0.5,0.0291,-1.0953,gyro,time,gx,min of gx
db_weighted_crunch,axis_my__min,-0.045,0.045,0.625,0.0281,-1.2778,mag,time,my,min of my
db_weighted_crunch,axis_gx__abs_mean,-0.0526,0.0526,0.5,0.0263,-0.2025,gyro,time,gx,abs_mean of gx
db_weighted_crunch,axis_gx__diff_abs_mean,0.0525,0.0525,0.5,0.0262,0.0585,gyro,time,gx,diff_abs_mean of gx
db_weighted_crunch,corr__mx__mz,-0.065,0.065,0.375,0.0244,-0.0363,mag,axis_correlation,"mx,mz",Correlation between mx and mz
db_weighted_crunch,corr__gy__my,0.0642,0.0642,0.375,0.0241,0.015,gyro_mag,axis_correlation,"gy,my",Correlation between gy and my
db_weighted_crunch,axis_mx__dominant_freq_ratio,-0.0587,0.0587,0.375,0.022,-0.0002,mag,time_frequency,mx,dominant_freq_ratio of mx
db_weighted_crunch,axis_gy__median,0.0578,0.0578,0.375,0.0217,0.3391,gyro,time,gy,median of gy
db_weighted_crunch,corr__gx__gz,-0.0262,0.0262,0.75,0.0196,-0.0171,gyro,axis_correlation,"gx,gz",Correlation between gx and gz
db_weighted_crunch,axis_ax__skewness,-0.026,0.026,0.75,0.0195,-0.0228,acc,time,ax,skewness of ax
db_weighted_crunch,axis_gy__mean,0.0301,0.0301,0.625,0.0188,0.1278,gyro,time,gy,mean of gy
db_weighted_crunch,axis_gx__diff_rms,0.0371,0.0371,0.5,0.0185,0.0479,gyro,time,gx,diff_rms of gx
db_weighted_crunch,axis_gy__slope,-0.0338,0.0338,0.5,0.0169,-0.9313,gyro,time,gy,slope of gy
db_weighted_crunch,corr__ay__gy,-0.0334,0.0334,0.5,0.0167,-0.004,acc_gyro,axis_correlation,"ay,gy",Correlation between ay and gy
db_weighted_crunch,mag_norm__skewness,-0.0441,0.0441,0.375,0.0165,-0.0236,mag,time,mag_norm,skewness of mag_norm
db_weighted_crunch,axis_mz__slope,-0.0426,0.0426,0.375,0.016,-0.2258,mag,time,mz,slope of mz
db_weighted_crunch,mag_norm__diff_abs_mean,-0.0282,0.0282,0.5,0.0141,-0.0044,mag,time,mag_norm,diff_abs_mean of mag_norm
db_weighted_crunch,mag_norm__diff_rms,-0.0282,0.0282,0.5,0.0141,-0.0079,mag,time,mag_norm,diff_rms of mag_norm
db_weighted_crunch,axis_ax__rms,0.0209,0.0209,0.625,0.0131,0.0019,acc,time,ax,rms of ax
db_weighted_crunch,axis_gy__mid_band_ratio,0.0512,0.0512,0.25,0.0128,0.0002,gyro,time_frequency,gy,mid_band_ratio of gy
db_weighted_crunch,axis_gx__rms,-0.0251,0.0251,0.5,0.0126,-0.1101,gyro,time,gx,rms of gx
db_weighted_crunch,axis_gx__energy_mean,-0.0195,0.0195,0.625,0.0122,-3.0035,gyro,time,gx,energy_mean of gx
db_weighted_crunch,corr__gz__my,-0.0195,0.0195,0.625,0.0122,-0.0037,gyro_mag,axis_correlation,"gz,my",Correlation between gz and my
db_weighted_crunch,axis_gx__std,-0.0206,0.0206,0.5,0.0103,-0.0852,gyro,time,gx,std of gx
db_weighted_crunch,corr__gx__gy,-0.0202,0.0202,0.5,0.0101,-0.0068,gyro,axis_correlation,"gx,gy",Correlation between gx and gy
db_weighted_crunch,axis_ay__haar_l2_energy_ratio,0.0396,0.0396,0.25,0.0099,0.0008,acc,wavelet,ay,haar_l2_energy_ratio of ay
db_weighted_crunch,axis_mz__max,0.0175,0.0175,0.5,0.0087,0.9424,mag,time,mz,max of mz
db_weighted_crunch,axis_ay__haar_l3_energy_ratio,0.0323,0.0323,0.25,0.0081,0.0003,acc,wavelet,ay,haar_l3_energy_ratio of ay
db_weighted_crunch,axis_gy__low_band_ratio,-0.0279,0.0279,0.25,0.007,0.0,gyro,time_frequency,gy,low_band_ratio of gy
db_weighted_crunch,all9_norm__haar_l3_energy_ratio,-0.0112,0.0112,0.625,0.007,-0.0,all9,wavelet,all9_norm,haar_l3_energy_ratio of all9_norm
db_weighted_crunch,corr__gx__my,0.0095,0.0095,0.625,0.0059,0.0017,gyro_mag,axis_correlation,"gx,my",Correlation between gx and my
db_weighted_crunch,axis_my__diff_rms,0.0153,0.0153,0.375,0.0058,0.0058,mag,time,my,diff_rms of my
db_weighted_crunch,all9_norm__haar_l2_energy_ratio,-0.0071,0.0071,0.5,0.0036,-0.0,all9,wavelet,all9_norm,haar_l2_energy_ratio of all9_norm
db_weighted_crunch,axis_ay__haar_l1_energy_ratio,-0.0036,0.0036,0.75,0.0027,-0.0014,acc,wavelet,ay,haar_l1_energy_ratio of ay
one_arm_db_row,axis_ax__max,-3.1426,3.1426,1.0,3.1426,-1.4992,acc,time,ax,max of ax
one_arm_db_row,axis_ax__median,-3.1188,3.1188,1.0,3.1188,-1.485,acc,time,ax,median of ax
one_arm_db_row,axis_ax__mean,-3.093,3.093,1.0,3.093,-1.457,acc,time,ax,mean of ax
one_arm_db_row,acc_norm__median,2.9625,2.9625,1.0,2.9625,0.1348,acc,time,acc_norm,median of acc_norm
one_arm_db_row,acc_norm__energy_mean,2.7971,2.7971,1.0,2.7971,0.2376,acc,time,acc_norm,energy_mean of acc_norm
one_arm_db_row,acc_norm__mean,2.7927,2.7927,1.0,2.7927,0.1171,acc,time,acc_norm,mean of acc_norm
one_arm_db_row,acc_norm__abs_mean,2.7927,2.7927,1.0,2.7927,0.1171,acc,time,acc_norm,abs_mean of acc_norm
one_arm_db_row,acc_norm__rms,2.7549,2.7549,1.0,2.7549,0.1161,acc,time,acc_norm,rms of acc_norm
one_arm_db_row,axis_ax__energy_mean,2.4955,2.4955,1.0,2.4955,0.4822,acc,time,ax,energy_mean of ax
one_arm_db_row,axis_mx__median,2.4627,2.4627,1.0,2.4627,42.2035,mag,time,mx,median of mx
one_arm_db_row,axis_ax__min,-2.4354,2.4354,1.0,2.4354,-1.3177,acc,time,ax,min of ax
one_arm_db_row,axis_mx__min,2.4225,2.4225,1.0,2.4225,40.0536,mag,time,mx,min of mx
one_arm_db_row,axis_mx__mean,2.4117,2.4117,1.0,2.4117,40.8286,mag,time,mx,mean of mx
one_arm_db_row,axis_ax__rms,2.2405,2.2405,1.0,2.2405,0.2731,acc,time,ax,rms of ax
one_arm_db_row,axis_ax__abs_mean,2.1336,2.1336,1.0,2.1336,0.2894,acc,time,ax,abs_mean of ax
one_arm_db_row,axis_mx__max,1.9985,1.9985,1.0,1.9985,38.0871,mag,time,mx,max of mx
one_arm_db_row,axis_az__haar_l1_energy_ratio,1.5988,1.5988,1.0,1.5988,0.0897,acc,wavelet,az,haar_l1_energy_ratio of az
one_arm_db_row,axis_az__haar_l3_energy_ratio,1.5893,1.5893,1.0,1.5893,0.0706,acc,wavelet,az,haar_l3_energy_ratio of az
one_arm_db_row,axis_az__haar_l2_energy_ratio,1.5457,1.5457,1.0,1.5457,0.1015,acc,wavelet,az,haar_l2_energy_ratio of az
one_arm_db_row,acc_norm__skewness,-1.5306,1.5306,1.0,1.5306,-0.8463,acc,time,acc_norm,skewness of acc_norm
one_arm_db_row,axis_az__abs_mean,-1.4502,1.4502,1.0,1.4502,-0.208,acc,time,az,abs_mean of az
one_arm_db_row,axis_az__rms,-1.4403,1.4403,1.0,1.4403,-0.2142,acc,time,az,rms of az
one_arm_db_row,axis_az__high_band_ratio,1.3667,1.3667,1.0,1.3667,0.0342,acc,time_frequency,az,high_band_ratio of az
one_arm_db_row,axis_ax__skewness,1.3382,1.3382,1.0,1.3382,0.7242,acc,time,ax,skewness of ax
one_arm_db_row,axis_az__low_band_ratio,-1.3227,1.3227,1.0,1.3227,-0.1189,acc,time_frequency,az,low_band_ratio of az
one_arm_db_row,axis_az__spectral_entropy,1.2848,1.2848,1.0,1.2848,0.2381,acc,time_frequency,az,spectral_entropy of az
one_arm_db_row,axis_az__zero_crossing_rate,1.2818,1.2818,1.0,1.2818,0.0805,acc,time,az,zero_crossing_rate of az
one_arm_db_row,axis_az__energy_mean,-1.2312,1.2312,1.0,1.2312,-0.1415,acc,time,az,energy_mean of az
one_arm_db_row,axis_az__mid_band_ratio,1.2284,1.2284,1.0,1.2284,0.0847,acc,time_frequency,az,mid_band_ratio of az
one_arm_db_row,axis_az__haar_l4_energy_ratio,1.1301,1.1301,1.0,1.1301,0.0249,acc,wavelet,az,haar_l4_energy_ratio of az
one_arm_db_row,axis_mx__energy_mean,-1.0435,1.0435,1.0,1.0435,-628.8446,mag,time,mx,energy_mean of mx
one_arm_db_row,axis_mx__skewness,-0.9583,0.9583,1.0,0.9583,-0.4284,mag,time,mx,skewness of mx
one_arm_db_row,mag_norm__skewness,-1.064,1.064,0.875,0.931,-0.3911,mag,time,mag_norm,skewness of mag_norm
one_arm_db_row,axis_az__diff_abs_mean,0.9242,0.9242,1.0,0.9242,0.0111,acc,time,az,diff_abs_mean of az
one_arm_db_row,axis_ay__abs_mean,-0.9183,0.9183,1.0,0.9183,-0.1379,acc,time,ay,abs_mean of ay
one_arm_db_row,axis_mx__rms,-0.882,0.882,1.0,0.882,-9.4212,mag,time,mx,rms of mx
one_arm_db_row,axis_ay__energy_mean,-0.88,0.88,1.0,0.88,-0.1032,acc,time,ay,energy_mean of ay
one_arm_db_row,axis_ay__rms,-0.8675,0.8675,1.0,0.8675,-0.1349,acc,time,ay,rms of ay
one_arm_db_row,axis_mx__abs_mean,-0.8487,0.8487,1.0,0.8487,-9.2507,mag,time,mx,abs_mean of mx
one_arm_db_row,axis_ax__haar_l3_energy_ratio,-0.8404,0.8404,1.0,0.8404,-0.0007,acc,wavelet,ax,haar_l3_energy_ratio of ax
one_arm_db_row,axis_az__diff_rms,0.8393,0.8393,1.0,0.8393,0.018,acc,time,az,diff_rms of az
one_arm_db_row,axis_ax__haar_l4_energy_ratio,-0.8348,0.8348,1.0,0.8348,-0.0016,acc,wavelet,ax,haar_l4_energy_ratio of ax
one_arm_db_row,all9_norm__max,-0.8331,0.8331,1.0,0.8331,-25.766,all9,time,all9_norm,max of all9_norm
one_arm_db_row,axis_mz__min,0.7809,0.7809,1.0,0.7809,20.9065,mag,time,mz,min of mz
one_arm_db_row,all9_norm__zero_crossing_rate,0.7799,0.7799,1.0,0.7799,0.0405,all9,time,all9_norm,zero_crossing_rate of all9_norm
one_arm_db_row,all9_norm__rms,-0.7726,0.7726,1.0,0.7726,-14.9318,all9,time,all9_norm,rms of all9_norm
one_arm_db_row,axis_az__iqr,-0.77,0.77,1.0,0.77,-0.0974,acc,time,az,iqr of az
one_arm_db_row,axis_gy__rms,-0.7573,0.7573,1.0,0.7573,-11.9517,gyro,time,gy,rms of gy
one_arm_db_row,all9_norm__mean,-0.7547,0.7547,1.0,0.7547,-13.9969,all9,time,all9_norm,mean of all9_norm
one_arm_db_row,all9_norm__abs_mean,-0.7547,0.7547,1.0,0.7547,-13.9969,all9,time,all9_norm,abs_mean of all9_norm
one_arm_db_row,axis_gy__std,-0.7527,0.7527,1.0,0.7527,-11.6898,gyro,time,gy,std of gy
one_arm_db_row,axis_gy__abs_mean,-0.7452,0.7452,1.0,0.7452,-10.4469,gyro,time,gy,abs_mean of gy
one_arm_db_row,axis_az__std,-0.7447,0.7447,1.0,0.7447,-0.0478,acc,time,az,std of az
one_arm_db_row,axis_gy__range,-0.7331,0.7331,1.0,0.7331,-35.4017,gyro,time,gy,range of gy
one_arm_db_row,all9_norm__median,-0.7183,0.7183,1.0,0.7183,-13.3843,all9,time,all9_norm,median of all9_norm
one_arm_db_row,gyro_norm__std,-0.7159,0.7159,1.0,0.7159,-6.4356,gyro,time,gyro_norm,std of gyro_norm
one_arm_db_row,axis_gy__iqr,-0.7144,0.7144,1.0,0.7144,-21.0718,gyro,time,gy,iqr of gy
one_arm_db_row,axis_gy__max,-0.704,0.704,1.0,0.704,-18.3685,gyro,time,gy,max of gy
one_arm_db_row,axis_gy__min,0.6942,0.6942,1.0,0.6942,17.0331,gyro,time,gy,min of gy
one_arm_db_row,corr__ax__ay,-0.7903,0.7903,0.875,0.6915,-0.3343,acc,axis_correlation,"ax,ay",Correlation between ax and ay
one_arm_db_row,all9_norm__std,-0.6902,0.6902,1.0,0.6902,-5.3805,all9,time,all9_norm,std of all9_norm
one_arm_db_row,axis_gx__haar_l4_energy_ratio,-0.6897,0.6897,1.0,0.6897,-0.0326,gyro,wavelet,gx,haar_l4_energy_ratio of gx
one_arm_db_row,gyro_norm__range,-0.6896,0.6896,1.0,0.6896,-22.9193,gyro,time,gyro_norm,range of gyro_norm
one_arm_db_row,all9_norm__energy_mean,-0.6816,0.6816,1.0,0.6816,-2085.1208,all9,time,all9_norm,energy_mean of all9_norm
one_arm_db_row,all9_norm__iqr,-0.6763,0.6763,1.0,0.6763,-8.8479,all9,time,all9_norm,iqr of all9_norm
one_arm_db_row,gyro_norm__max,-0.6755,0.6755,1.0,0.6755,-23.1597,gyro,time,gyro_norm,max of gyro_norm
one_arm_db_row,axis_ax__iqr,-0.6743,0.6743,1.0,0.6743,-0.2054,acc,time,ax,iqr of ax
one_arm_db_row,gyro_norm__iqr,-0.6687,0.6687,1.0,0.6687,-10.1358,gyro,time,gyro_norm,iqr of gyro_norm
one_arm_db_row,axis_mz__median,0.6661,0.6661,1.0,0.6661,18.2986,mag,time,mz,median of mz
one_arm_db_row,axis_mz__mean,0.6617,0.6617,1.0,0.6617,18.0498,mag,time,mz,mean of mz
one_arm_db_row,axis_mz__range,-0.6454,0.6454,1.0,0.6454,-6.1252,mag,time,mz,range of mz
one_arm_db_row,corr__mx__my,0.8559,0.8559,0.75,0.6419,0.4589,mag,axis_correlation,"mx,my",Correlation between mx and my
one_arm_db_row,axis_mz__std,-0.6393,0.6393,1.0,0.6393,-1.9986,mag,time,mz,std of mz
one_arm_db_row,axis_gy__energy_mean,-0.6329,0.6329,1.0,0.6329,-866.4579,gyro,time,gy,energy_mean of gy
one_arm_db_row,axis_mz__iqr,-0.621,0.621,1.0,0.621,-3.8705,mag,time,mz,iqr of mz
one_arm_db_row,gyro_norm__rms,-0.6146,0.6146,1.0,0.6146,-12.075,gyro,time,gyro_norm,rms of gyro_norm
one_arm_db_row,gyro_norm__energy_mean,-0.6063,0.6063,1.0,0.6063,-1370.8705,gyro,time,gyro_norm,energy_mean of gyro_norm
one_arm_db_row,all9_norm__spectral_entropy,0.6883,0.6883,0.875,0.6022,0.1006,all9,time_frequency,all9_norm,spectral_entropy of all9_norm
one_arm_db_row,acc_norm__max,0.6007,0.6007,1.0,0.6007,0.0667,acc,time,acc_norm,max of acc_norm
one_arm_db_row,all9_norm__range,-0.6001,0.6001,1.0,0.6001,-17.4829,all9,time,all9_norm,range of all9_norm
one_arm_db_row,mag_norm__min,-0.583,0.583,1.0,0.583,-9.0712,mag,time,mag_norm,min of mag_norm
one_arm_db_row,axis_ax__std,-0.5825,0.5825,1.0,0.5825,-0.0832,acc,time,ax,std of ax
one_arm_db_row,gyro_norm__mean,-0.5792,0.5792,1.0,0.5792,-10.1921,gyro,time,gyro_norm,mean of gyro_norm
one_arm_db_row,gyro_norm__abs_mean,-0.5792,0.5792,1.0,0.5792,-10.1921,gyro,time,gyro_norm,abs_mean of gyro_norm
one_arm_db_row,axis_ax__zero_crossing_rate,0.6453,0.6453,0.875,0.5647,0.0355,acc,time,ax,zero_crossing_rate of ax
one_arm_db_row,axis_ax__diff_abs_mean,0.6412,0.6412,0.875,0.561,0.0043,acc,time,ax,diff_abs_mean of ax
